Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4324
Event count: 4706082684

Overhead  Symbol
0.07%     libopusV2JNI.so[+117b8]
0.07%     libopusV2JNI.so[+16e34]
0.07%     libopusV2JNI.so[+f3c4]
0.07%     libopusV2JNI.so[+152bc]
0.07%     libopusV2JNI.so[+17044]
0.07%     libopusV2JNI.so[+afe0]
0.07%     libopusV2JNI.so[+17300]
0.07%     libopusV2JNI.so[+16d24]
0.07%     libopusV2JNI.so[+15230]
0.07%     libopusV2JNI.so[+16fc0]
0.07%     libopusV2JNI.so[+16f80]
0.07%     libopusV2JNI.so[+11400]
0.07%     libopusV2JNI.so[+13440]
0.07%     libopusV2JNI.so[+1717c]
0.07%     libopusV2JNI.so[+14a20]
0.07%     libopusV2JNI.so[+13bdc]
0.07%     libopusV2JNI.so[+16d40]
0.07%     libopusV2JNI.so[+1357c]
0.07%     libopusV2JNI.so[+16dd4]
0.07%     libopusV2JNI.so[+15480]
0.06%     libopusV2JNI.so[+139b0]
0.06%     libopusV2JNI.so[+132d4]
0.06%     libopusV2JNI.so[+144b4]
0.06%     libopusV2JNI.so[+1729c]
0.06%     libopusV2JNI.so[+16180]
0.06%     libopusV2JNI.so[+17298]
0.06%     libopusV2JNI.so[+b0d4]
0.06%     libopusV2JNI.so[+1503c]
0.06%     libopusV2JNI.so[+14ba0]
0.06%     libopusV2JNI.so[+16d3c]
0.06%     libopusV2JNI.so[+140a8]
0.06%     libopusV2JNI.so[+16d34]
0.06%     libopusV2JNI.so[+17168]
0.06%     libopusV2JNI.so[+e900]
0.06%     libopusV2JNI.so[+16e6c]
0.06%     libopusV2JNI.so[+14f94]
0.06%     libopusV2JNI.so[+11db0]
0.06%     libopusV2JNI.so[+17078]
0.06%     libopusV2JNI.so[+14df0]
0.06%     libopusV2JNI.so[+14e44]
0.06%     libopusV2JNI.so[+1382c]
0.06%     libopusV2JNI.so[+13a1c]
0.06%     libopusV2JNI.so[+11404]
