Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4163
Event count: 4718137480

Overhead  Symbol
0.05%     libopusV2JNI.so[+150f4]
0.05%     libopusV2JNI.so[+16c80]
0.04%     libopusV2JNI.so[+1409c]
0.04%     libopusV2JNI.so[+15b7c]
0.04%     libopusV2JNI.so[+14fa4]
0.04%     libopusV2JNI.so[+1613c]
0.04%     libopusV2JNI.so[+15098]
0.04%     libopusV2JNI.so[+14284]
0.04%     libopusV2JNI.so[+134f8]
0.04%     libopusV2JNI.so[+15414]
0.04%     libopusV2JNI.so[+17300]
0.04%     libopusV2JNI.so[+af28]
0.04%     libopusV2JNI.so[+1728c]
0.04%     libopusV2JNI.so[+17008]
0.04%     libopusV2JNI.so[+16f60]
0.04%     libopusV2JNI.so[+14404]
0.04%     libopusV2JNI.so[+16d88]
0.04%     libopusV2JNI.so[+11784]
0.04%     libopusV2JNI.so[+13558]
0.04%     libopusV2JNI.so[+11734]
0.04%     libopusV2JNI.so[+12d40]
0.04%     libopusV2JNI.so[+11590]
0.04%     libopusV2JNI.so[+af60]
0.04%     libopusV2JNI.so[+16c08]
0.04%     libopusV2JNI.so[+12c08]
0.04%     libopusV2JNI.so[+16140]
0.04%     libopusV2JNI.so[+afec]
0.04%     libopusV2JNI.so[+17010]
0.04%     libopusV2JNI.so[+16a78]
0.04%     libopusV2JNI.so[+17260]
0.04%     libopusV2JNI.so[+124a4]
0.04%     libopusV2JNI.so[+16d70]
0.04%     libopusV2JNI.so[+118f0]
0.04%     libopusV2JNI.so[+13ed8]
0.04%     libopusV2JNI.so[+135c4]
0.04%     libopusV2JNI.so[+115b8]
0.04%     libopusV2JNI.so[+16cc0]
0.04%     libopusV2JNI.so[+12d80]
0.04%     libopusV2JNI.so[+14a04]
0.04%     libopusV2JNI.so[+12afc]
0.04%     libopusV2JNI.so[+15048]
0.04%     libopusV2JNI.so[+169fc]
0.04%     libopusV2JNI.so[+16008]
0.04%     libopusV2JNI.so[+17250]
0.04%     libopusV2JNI.so[+afd0]
0.04%     libopusV2JNI.so[+15cc0]
0.04%     libopusV2JNI.so[+16ec0]
0.04%     libopusV2JNI.so[+11500]
0.04%     libopusV2JNI.so[+139b0]
0.04%     libopusV2JNI.so[+17070]
0.04%     libopusV2JNI.so[+14b88]
0.04%     libopusV2JNI.so[+11db0]
0.04%     libopusV2JNI.so[+138d8]
0.04%     libopusV2JNI.so[+14070]
0.04%     libopusV2JNI.so[+15110]
