Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 90 --call-graph fp --app com.gorgeous.liteinternational
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 70985
Event count: 143029223645

Overhead  Symbol
0.05%     split_config.arm64_v8a.apk[+e65e8c]
0.05%     split_config.arm64_v8a.apk[+d8e804]
0.05%     split_config.arm64_v8a.apk[+c9ad8]
0.05%     split_config.arm64_v8a.apk[+cc2b4]
0.05%     split_config.arm64_v8a.apk[+e6b470]
0.05%     split_config.arm64_v8a.apk[+61398]
0.05%     split_config.arm64_v8a.apk[+cee37c]
0.05%     split_config.arm64_v8a.apk[+8bc6c8]
0.05%     split_config.arm64_v8a.apk[+e6b49c]
0.05%     split_config.arm64_v8a.apk[+d72e9c]
0.05%     split_config.arm64_v8a.apk[+c94bc]
0.05%     split_config.arm64_v8a.apk[+c95b0]
0.05%     split_config.arm64_v8a.apk[+90aca4]
0.04%     split_config.arm64_v8a.apk[+9d68e8]
0.04%     split_config.arm64_v8a.apk[+b5b40]
0.04%     split_config.arm64_v8a.apk[+c98a0]
0.04%     split_config.arm64_v8a.apk[+cee3c8]
0.04%     split_config.arm64_v8a.apk[+61464]
0.04%     split_config.arm64_v8a.apk[+d8dec4]
0.04%     split_config.arm64_v8a.apk[+b5b70]
0.04%     split_config.arm64_v8a.apk[+cee3d0]
0.04%     split_config.arm64_v8a.apk[+ec768]
0.04%     split_config.arm64_v8a.apk[+3cadbc]
0.04%     split_config.arm64_v8a.apk[+c8e3c]
0.04%     split_config.arm64_v8a.apk[+ec6c4]
0.04%     split_config.arm64_v8a.apk[+e6b210]
0.04%     split_config.arm64_v8a.apk[+cee398]
0.04%     split_config.arm64_v8a.apk[+c987c]
0.04%     split_config.arm64_v8a.apk[+b5b7c]
0.04%     split_config.arm64_v8a.apk[+34c448]
0.04%     split_config.arm64_v8a.apk[+c9afc]
0.04%     split_config.arm64_v8a.apk[+9d68fc]
0.04%     split_config.arm64_v8a.apk[+cee3d4]
0.04%     split_config.arm64_v8a.apk[+df294]
0.04%     split_config.arm64_v8a.apk[+61380]
0.04%     split_config.arm64_v8a.apk[+7fe378]
0.04%     split_config.arm64_v8a.apk[+c8dec]
0.04%     split_config.arm64_v8a.apk[+cee3a0]
0.04%     split_config.arm64_v8a.apk[+8bc6c0]
0.04%     split_config.arm64_v8a.apk[+cf38dc]
0.04%     split_config.arm64_v8a.apk[+8bc6a0]
0.04%     split_config.arm64_v8a.apk[+8bc71c]
0.04%     split_config.arm64_v8a.apk[+cf38e8]
0.04%     split_config.arm64_v8a.apk[+8bc6b4]
0.04%     split_config.arm64_v8a.apk[+cee3a4]
0.04%     split_config.arm64_v8a.apk[+ec778]
0.04%     split_config.arm64_v8a.apk[+bc3b8]
0.04%     split_config.arm64_v8a.apk[+d8deb4]
0.04%     split_config.arm64_v8a.apk[+e65e80]
0.04%     split_config.arm64_v8a.apk[+e6b6e8]
0.04%     split_config.arm64_v8a.apk[+d8e800]
0.04%     split_config.arm64_v8a.apk[+df288]
0.04%     split_config.arm64_v8a.apk[+d28704]
0.04%     split_config.arm64_v8a.apk[+d286ec]
0.04%     split_config.arm64_v8a.apk[+cf38cc]
0.04%     split_config.arm64_v8a.apk[+80b6f4]
0.04%     split_config.arm64_v8a.apk[+8d4b80]
0.04%     split_config.arm64_v8a.apk[+cf38ec]
0.04%     split_config.arm64_v8a.apk[+8bc6e8]
0.04%     split_config.arm64_v8a.apk[+e6b5e4]
0.04%     split_config.arm64_v8a.apk[+df394]
0.04%     split_config.arm64_v8a.apk[+e6b24c]
