Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4079
Event count: 4696534316

Overhead  Symbol
0.04%     libopusV2JNI.so[+17220]
0.04%     libopusV2JNI.so[+113d8]
0.04%     libopusV2JNI.so[+1427c]
0.04%     libopusV2JNI.so[+14a24]
0.04%     libopusV2JNI.so[+16140]
0.04%     libopusV2JNI.so[+16074]
0.04%     libopusV2JNI.so[+16e20]
0.04%     libopusV2JNI.so[+12c0c]
0.04%     libopusV2JNI.so[+16c50]
0.04%     libopusV2JNI.so[+115e0]
0.04%     libopusV2JNI.so[+af98]
0.04%     libopusV2JNI.so[+13780]
0.04%     libopusV2JNI.so[+159e8]
0.04%     libopusV2JNI.so[+14e04]
0.04%     libopusV2JNI.so[+13ae0]
0.04%     libopusV2JNI.so[+16e78]
0.04%     libopusV2JNI.so[+14f8c]
0.04%     libopusV2JNI.so[+15b74]
0.04%     libopusV2JNI.so[+15e4c]
0.04%     libopusV2JNI.so[+16c84]
0.04%     libopusV2JNI.so[+13ff8]
0.04%     libopusV2JNI.so[+1594c]
0.04%     libopusV2JNI.so[+115ac]
0.04%     libopusV2JNI.so[+16d7c]
0.04%     libopusV2JNI.so[+cc74]
0.04%     libopusV2JNI.so[+b8ec]
0.04%     libopusV2JNI.so[+af4c]
0.04%     libopusV2JNI.so[+13734]
0.04%     libopusV2JNI.so[+153c8]
0.04%     libopusV2JNI.so[+13938]
0.04%     libopusV2JNI.so[+16fc4]
0.04%     libopusV2JNI.so[+1198c]
0.04%     libopusV2JNI.so[+13dd4]
0.04%     libopusV2JNI.so[+12304]
0.04%     libopusV2JNI.so[+13794]
0.04%     libopusV2JNI.so[+134ec]
0.04%     libopusV2JNI.so[+15124]
0.04%     libopusV2JNI.so[+124a4]
0.04%     libopusV2JNI.so[+16144]
0.04%     libopusV2JNI.so[+17084]
0.04%     libopusV2JNI.so[+16600]
0.04%     libopusV2JNI.so[+14f50]
0.04%     libopusV2JNI.so[+bd24]
0.04%     libopusV2JNI.so[+14f6c]
0.04%     libopusV2JNI.so[+11d9c]
0.04%     libopusV2JNI.so[+144b0]
0.04%     libopusV2JNI.so[+b8f8]
0.04%     libopusV2JNI.so[+14118]
0.04%     libopusV2JNI.so[+bcb8]
0.04%     libopusV2JNI.so[+1708c]
0.03%     libopusV2JNI.so[+14ba4]
0.03%     libopusV2JNI.so[+17264]
0.03%     libopusV2JNI.so[+16924]
0.03%     libopusV2JNI.so[+14bbc]
0.03%     libopusV2JNI.so[+13b2c]
0.03%     libopusV2JNI.so[+12cbc]
0.03%     libopusV2JNI.so[+add4]
0.03%     libopusV2JNI.so[+15bbc]
0.03%     libopusV2JNI.so[+13518]
0.03%     libopusV2JNI.so[+12288]
0.03%     libopusV2JNI.so[+14df8]
0.03%     libopusV2JNI.so[+15948]
0.03%     libopusV2JNI.so[+14564]
0.03%     libopusV2JNI.so[+1533c]
0.03%     libopusV2JNI.so[+13f44]
0.03%     libopusV2JNI.so[+145c0]
0.03%     libopusV2JNI.so[+16a54]
0.03%     libopusV2JNI.so[+12344]
0.03%     libopusV2JNI.so[+117fc]
0.03%     libopusV2JNI.so[+11d8c]
0.03%     libopusV2JNI.so[+e8c8]
0.03%     libopusV2JNI.so[+134f0]
0.03%     libopusV2JNI.so[+13508]
0.03%     libopusV2JNI.so[+17178]
0.03%     libopusV2JNI.so[+16a58]
0.03%     libopusV2JNI.so[+140c0]
0.03%     libopusV2JNI.so[+b168]
0.03%     libopusV2JNI.so[+166c0]
0.03%     libopusV2JNI.so[+fc18]
0.03%     libopusV2JNI.so[+14e4c]
0.03%     libopusV2JNI.so[+13540]
0.03%     libopusV2JNI.so[+15b90]
0.03%     libopusV2JNI.so[+14bb4]
0.03%     libopusV2JNI.so[+daa4]
0.03%     libopusV2JNI.so[+15450]
0.03%     libopusV2JNI.so[+e4dc]
0.03%     libopusV2JNI.so[+b0c4]
0.03%     libopusV2JNI.so[+e0e4]
0.03%     libopusV2JNI.so[+15fc0]
0.03%     libopusV2JNI.so[+151d0]
0.03%     libopusV2JNI.so[+13620]
0.03%     libopusV2JNI.so[+12cac]
0.03%     libopusV2JNI.so[+16de0]
0.03%     libopusV2JNI.so[+16524]
0.03%     libopusV2JNI.so[+15f0c]
0.03%     libopusV2JNI.so[+e000]
0.03%     libopusV2JNI.so[+15114]
0.03%     libopusV2JNI.so[+fda0]
0.03%     libopusV2JNI.so[+150a4]
0.03%     libopusV2JNI.so[+13168]
0.03%     libopusV2JNI.so[+12114]
0.03%     libopusV2JNI.so[+14c90]
0.03%     libopusV2JNI.so[+16938]
0.03%     libopusV2JNI.so[+15308]
0.03%     libopusV2JNI.so[+122dc]
0.03%     libopusV2JNI.so[+13638]
0.03%     libopusV2JNI.so[+113dc]
0.03%     libopusV2JNI.so[+11588]
0.03%     libopusV2JNI.so[+12d98]
0.03%     libopusV2JNI.so[+e398]
0.03%     libopusV2JNI.so[+e7cc]
0.03%     libopusV2JNI.so[+172a4]
0.03%     libopusV2JNI.so[+12cfc]
0.03%     libopusV2JNI.so[+17324]
0.03%     libopusV2JNI.so[+14ae4]
0.03%     libopusV2JNI.so[+14a7c]
0.03%     libopusV2JNI.so[+13524]
0.03%     libopusV2JNI.so[+153d8]
0.03%     libopusV2JNI.so[+13240]
0.03%     libopusV2JNI.so[+16764]
0.03%     libopusV2JNI.so[+1611c]
0.03%     libopusV2JNI.so[+15894]
0.03%     libopusV2JNI.so[+e308]
0.03%     libopusV2JNI.so[+12aec]
0.03%     libopusV2JNI.so[+13688]
0.03%     libopusV2JNI.so[+16ca4]
0.03%     libopusV2JNI.so[+16768]
0.03%     libopusV2JNI.so[+122c4]
0.03%     libopusV2JNI.so[+1591c]
0.03%     libopusV2JNI.so[+16f44]
0.03%     libopusV2JNI.so[+b7b0]
0.03%     libopusV2JNI.so[+15424]
0.03%     libopusV2JNI.so[+131d8]
0.03%     libopusV2JNI.so[+13708]
0.03%     libopusV2JNI.so[+170d4]
0.03%     libopusV2JNI.so[+12e20]
0.03%     libopusV2JNI.so[+15380]
0.03%     libopusV2JNI.so[+16b4c]
0.03%     libopusV2JNI.so[+124b4]
0.03%     libopusV2JNI.so[+133c4]
0.03%     libopusV2JNI.so[+e180]
0.03%     libopusV2JNI.so[+16980]
0.03%     libopusV2JNI.so[+1406c]
0.03%     libopusV2JNI.so[+12ee4]
0.03%     libopusV2JNI.so[+1428c]
0.03%     libopusV2JNI.so[+170b4]
0.03%     libopusV2JNI.so[+114d8]
0.03%     libopusV2JNI.so[+120f4]
0.03%     libopusV2JNI.so[+14198]
0.03%     libopusV2JNI.so[+fdd0]
0.03%     libopusV2JNI.so[+ba10]
0.03%     libopusV2JNI.so[+e110]
0.03%     libopusV2JNI.so[+f3c8]
0.03%     libopusV2JNI.so[+114f8]
0.03%     libopusV2JNI.so[+ae40]
0.03%     libopusV2JNI.so[+142d8]
0.03%     libopusV2JNI.so[+15304]
0.03%     libopusV2JNI.so[+16a30]
0.03%     libopusV2JNI.so[+13aec]
0.03%     libopusV2JNI.so[+cc78]
0.03%     libopusV2JNI.so[+150e0]
0.03%     libopusV2JNI.so[+e104]
0.03%     libopusV2JNI.so[+15bf0]
0.03%     libopusV2JNI.so[+13568]
0.03%     libopusV2JNI.so[+e900]
0.03%     libopusV2JNI.so[+14b9c]
0.03%     libopusV2JNI.so[+14290]
0.03%     libopusV2JNI.so[+13fec]
0.03%     libopusV2JNI.so[+172c8]
0.03%     libopusV2JNI.so[+12a24]
0.03%     libopusV2JNI.so[+13760]
0.03%     libopusV2JNI.so[+b7dc]
0.03%     libopusV2JNI.so[+12c90]
0.03%     libopusV2JNI.so[+15034]
0.03%     libopusV2JNI.so[+12d48]
0.03%     libopusV2JNI.so[+15e40]
0.03%     libopusV2JNI.so[+16c78]
0.03%     libopusV2JNI.so[+16668]
0.03%     libopusV2JNI.so[+115b4]
0.03%     libopusV2JNI.so[+15414]
0.03%     libopusV2JNI.so[+1721c]
0.03%     libopusV2JNI.so[+15e80]
0.03%     libopusV2JNI.so[+11d74]
0.03%     libopusV2JNI.so[+16078]
0.03%     libopusV2JNI.so[+163dc]
0.03%     libopusV2JNI.so[+16c10]
0.03%     libopusV2JNI.so[+b8b8]
0.03%     libopusV2JNI.so[+117b4]
0.02%     libopusV2JNI.so[+15028]
0.02%     libopusV2JNI.so[+11ddc]
0.02%     libopusV2JNI.so[+11b4c]
0.02%     libopusV2JNI.so[+16a18]
0.02%     libopusV2JNI.so[+11714]
0.02%     libopusV2JNI.so[+151dc]
0.02%     libopusV2JNI.so[+acd8]
0.02%     libopusV2JNI.so[+15328]
0.02%     libopusV2JNI.so[+f794]
0.02%     libopusV2JNI.so[+145fc]
0.02%     libopusV2JNI.so[+14a70]
0.02%     libopusV2JNI.so[+1455c]
0.02%     libopusV2JNI.so[+15f1c]
0.02%     libopusV2JNI.so[+13b08]
0.02%     libopusV2JNI.so[+17240]
0.02%     libopusV2JNI.so[+134e8]
0.02%     libopusV2JNI.so[+1538c]
0.02%     libopusV2JNI.so[+115c4]
0.02%     libopusV2JNI.so[+12b60]
0.02%     libopusV2JNI.so[+122ac]
0.02%     libopusV2JNI.so[+16d80]
0.02%     libopusV2JNI.so[+15c30]
0.02%     libopusV2JNI.so[+1140c]
0.02%     libopusV2JNI.so[+12da8]
0.02%     libopusV2JNI.so[+12ca4]
0.02%     libopusV2JNI.so[+11d4c]
0.02%     libopusV2JNI.so[+16a3c]
0.02%     libopusV2JNI.so[+dec8]
0.02%     libopusV2JNI.so[+14bc8]
0.02%     libopusV2JNI.so[+1544c]
0.02%     libopusV2JNI.so[+16b6c]
0.02%     libopusV2JNI.so[+16e1c]
0.02%     libopusV2JNI.so[+15c00]
0.02%     libopusV2JNI.so[+15cb8]
0.02%     libopusV2JNI.so[+b804]
0.02%     libopusV2JNI.so[+da14]
0.02%     libopusV2JNI.so[+145ec]
0.02%     libopusV2JNI.so[+13ad8]
0.02%     libopusV2JNI.so[+b770]
0.02%     libopusV2JNI.so[+16f3c]
