Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4573
Event count: 4669516611

Overhead  Symbol
0.07%     libopusV2JNI.so[+15cc0]
0.07%     libopusV2JNI.so[+15b98]
0.07%     libopusV2JNI.so[+afac]
0.07%     libopusV2JNI.so[+1707c]
0.07%     libopusV2JNI.so[+1536c]
0.06%     libopusV2JNI.so[+150c8]
0.06%     libopusV2JNI.so[+150c4]
0.06%     libopusV2JNI.so[+16a88]
0.06%     libopusV2JNI.so[+172d0]
0.06%     libopusV2JNI.so[+17158]
0.06%     libopusV2JNI.so[+13780]
0.06%     libopusV2JNI.so[+16134]
0.06%     libopusV2JNI.so[+145e8]
0.06%     libopusV2JNI.so[+16fa8]
0.06%     libopusV2JNI.so[+14dfc]
0.06%     libopusV2JNI.so[+16c5c]
0.06%     libopusV2JNI.so[+135ac]
0.06%     libopusV2JNI.so[+16f34]
0.06%     Java_androidx_media3_decoder_opus_OpusDecoder_opusDecode
0.06%     libopusV2JNI.so[+1248c]
0.06%     libopusV2JNI.so[+1311c]
0.06%     libopusV2JNI.so[+152c0]
0.06%     libopusV2JNI.so[+17134]
0.06%     libopusV2JNI.so[+170f4]
0.06%     libopusV2JNI.so[+e900]
0.06%     libopusV2JNI.so[+134e0]
0.06%     libopusV2JNI.so[+17268]
0.06%     libopusV2JNI.so[+17000]
0.06%     libopusV2JNI.so[+169c4]
0.06%     libopusV2JNI.so[+16d10]
0.06%     libopusV2JNI.so[+1521c]
0.06%     libopusV2JNI.so[+169d8]
0.06%     libopusV2JNI.so[+12cfc]
0.06%     libopusV2JNI.so[+17060]
0.06%     libopusV2JNI.so[+14a90]
0.06%     libopusV2JNI.so[+16d90]
0.06%     libopusV2JNI.so[+f3b8]
0.06%     libopusV2JNI.so[+17274]
0.06%     libopusV2JNI.so[+16a14]
0.06%     libopusV2JNI.so[+17298]
0.06%     libopusV2JNI.so[+172fc]
0.06%     libopusV2JNI.so[+1717c]
0.06%     libopusV2JNI.so[+1353c]
0.06%     libopusV2JNI.so[+143d8]
0.06%     libopusV2JNI.so[+1173c]
0.06%     libopusV2JNI.so[+16d74]
0.06%     libopusV2JNI.so[+166dc]
0.06%     libopusV2JNI.so[+11404]
0.06%     libopusV2JNI.so[+16040]
0.06%     libopusV2JNI.so[+170e0]
0.06%     libopusV2JNI.so[+1725c]
0.06%     libopusV2JNI.so[+afc8]
0.06%     libopusV2JNI.so[+169f8]
0.06%     libopusV2JNI.so[+17074]
0.06%     libopusV2JNI.so[+17334]
0.06%     libopusV2JNI.so[+16764]
0.06%     libopusV2JNI.so[+15cc4]
0.06%     libopusV2JNI.so[+16f84]
0.06%     libopusV2JNI.so[+1723c]
0.06%     libopusV2JNI.so[+b770]
0.06%     libopusV2JNI.so[+b178]
0.06%     libopusV2JNI.so[+172a4]
0.06%     libopusV2JNI.so[+16a18]
0.06%     libopusV2JNI.so[+10ef4]
0.06%     libopusV2JNI.so[+15118]
0.06%     libopusV2JNI.so[+14f50]
0.06%     libopusV2JNI.so[+b004]
0.06%     libopusV2JNI.so[+16aa0]
0.06%     libopusV2JNI.so[+16e40]
0.06%     libopusV2JNI.so[+14fc8]
0.06%     libopusV2JNI.so[+1349c]
0.06%     libopusV2JNI.so[+154c0]
0.06%     libopusV2JNI.so[+16c0c]
0.06%     libopusV2JNI.so[+1610c]
0.06%     libopusV2JNI.so[+15ca0]
0.06%     libopusV2JNI.so[+16de4]
0.05%     libopusV2JNI.so[+16bec]
0.05%     libopusV2JNI.so[+15a00]
0.05%     libopusV2JNI.so[+169a8]
0.05%     libopusV2JNI.so[+15014]
0.05%     libopusV2JNI.so[+16dac]
0.05%     libopusV2JNI.so[+16da0]
0.05%     libopusV2JNI.so[+16c90]
0.05%     libopusV2JNI.so[+11680]
0.05%     libopusV2JNI.so[+17084]
0.05%     libopusV2JNI.so[+166c0]
0.05%     libopusV2JNI.so[+118dc]
0.05%     libopusV2JNI.so[+13158]
0.05%     libopusV2JNI.so[+11570]
0.05%     libopusV2JNI.so[+17254]
0.05%     libopusV2JNI.so[+15a28]
0.05%     libopusV2JNI.so[+172c4]
0.05%     libopusV2JNI.so[+13afc]
0.05%     libopusV2JNI.so[+15484]
0.05%     libopusV2JNI.so[+1711c]
0.05%     libopusV2JNI.so[+13570]
0.05%     libopusV2JNI.so[+14a5c]
0.05%     libopusV2JNI.so[+16fd0]
0.05%     libopusV2JNI.so[+169b8]
0.05%     libopusV2JNI.so[+12118]
0.05%     libopusV2JNI.so[+17278]
0.05%     libopusV2JNI.so[+134ec]
0.05%     libopusV2JNI.so[+172b4]
0.05%     libopusV2JNI.so[+1384c]
0.05%     libopusV2JNI.so[+14a48]
0.05%     libopusV2JNI.so[+afd0]
0.05%     libopusV2JNI.so[+11dd4]
0.05%     libopusV2JNI.so[+17054]
0.05%     libopusV2JNI.so[+af98]
0.05%     libopusV2JNI.so[+11770]
0.05%     libopusV2JNI.so[+16e4c]
0.05%     libopusV2JNI.so[+13eec]
0.05%     libopusV2JNI.so[+16f8c]
0.05%     libopusV2JNI.so[+168c0]
0.05%     libopusV2JNI.so[+13540]
0.05%     libopusV2JNI.so[+152e8]
0.05%     libopusV2JNI.so[+dfac]
0.05%     libopusV2JNI.so[+15464]
0.05%     libopusV2JNI.so[+12bbc]
0.05%     libopusV2JNI.so[+afd4]
0.05%     libopusV2JNI.so[+10f14]
0.05%     libopusV2JNI.so[+11800]
0.05%     libopusV2JNI.so[+15c94]
0.05%     libopusV2JNI.so[+13bb4]
0.05%     libopusV2JNI.so[+17280]
0.05%     libopusV2JNI.so[+afe4]
0.05%     libopusV2JNI.so[+1702c]
0.05%     libopusV2JNI.so[+1731c]
0.05%     libopusV2JNI.so[+13554]
0.05%     libopusV2JNI.so[+14b50]
0.05%     libopusV2JNI.so[+14b98]
0.05%     libopusV2JNI.so[+af78]
0.05%     libopusV2JNI.so[+b014]
0.05%     libopusV2JNI.so[+172e4]
0.05%     libopusV2JNI.so[+152bc]
0.05%     libopusV2JNI.so[+b020]
0.05%     libopusV2JNI.so[+16d88]
0.05%     libopusV2JNI.so[+1700c]
0.05%     libopusV2JNI.so[+13268]
0.05%     libopusV2JNI.so[+172f4]
0.05%     libopusV2JNI.so[+150dc]
0.05%     libopusV2JNI.so[+13b3c]
0.05%     libopusV2JNI.so[+11d98]
0.05%     libopusV2JNI.so[+f3ac]
0.05%     libopusV2JNI.so[+14084]
0.05%     libopusV2JNI.so[+1712c]
0.05%     libopusV2JNI.so[+f5a8]
0.05%     libopusV2JNI.so[+1740c]
0.04%     libopusV2JNI.so[+143e0]
0.04%     libopusV2JNI.so[+16cf8]
0.04%     libopusV2JNI.so[+12bc0]
0.04%     libopusV2JNI.so[+13798]
0.04%     libopusV2JNI.so[+16d64]
0.04%     libopusV2JNI.so[+16f90]
0.04%     libopusV2JNI.so[+14b70]
0.04%     libopusV2JNI.so[+13164]
0.04%     libopusV2JNI.so[+16ff4]
0.04%     libopusV2JNI.so[+152e0]
0.04%     libopusV2JNI.so[+16000]
0.04%     libopusV2JNI.so[+15cd0]
0.04%     libopusV2JNI.so[+11dac]
0.04%     libopusV2JNI.so[+152d4]
0.04%     libopusV2JNI.so[+1588c]
0.04%     libopusV2JNI.so[+124c8]
0.04%     libopusV2JNI.so[+13b58]
0.04%     libopusV2JNI.so[+16e1c]
0.04%     libopusV2JNI.so[+b018]
0.04%     libopusV2JNI.so[+136d0]
0.04%     libopusV2JNI.so[+b168]
0.04%     libopusV2JNI.so[+13a80]
0.04%     libopusV2JNI.so[+13548]
0.04%     libopusV2JNI.so[+14a18]
0.04%     libopusV2JNI.so[+17314]
0.04%     libopusV2JNI.so[+f7b0]
0.04%     libopusV2JNI.so[+15d8c]
0.04%     libopusV2JNI.so[+13b50]
0.04%     libopusV2JNI.so[+b028]
0.04%     libopusV2JNI.so[+cbe4]
0.04%     libopusV2JNI.so[+15f4c]
0.04%     libopusV2JNI.so[+16f7c]
0.04%     libopusV2JNI.so[+132dc]
0.04%     libopusV2JNI.so[+14b68]
0.04%     libopusV2JNI.so[+136e0]
0.04%     libopusV2JNI.so[+1525c]
0.04%     libopusV2JNI.so[+136e4]
0.04%     libopusV2JNI.so[+13830]
0.04%     libopusV2JNI.so[+11544]
0.04%     libopusV2JNI.so[+16b78]
0.04%     libopusV2JNI.so[+14434]
0.04%     libopusV2JNI.so[+13f3c]
0.04%     libopusV2JNI.so[+17294]
0.04%     libopusV2JNI.so[+17304]
0.04%     libopusV2JNI.so[+16d4c]
0.04%     libopusV2JNI.so[+16a10]
0.04%     libopusV2JNI.so[+1724c]
0.04%     libopusV2JNI.so[+15140]
0.04%     libopusV2JNI.so[+16f58]
0.04%     libopusV2JNI.so[+16d18]
0.04%     libopusV2JNI.so[+16f30]
0.04%     libopusV2JNI.so[+15240]
0.04%     libopusV2JNI.so[+12d84]
0.04%     libopusV2JNI.so[+15260]
0.04%     libopusV2JNI.so[+136dc]
0.04%     libopusV2JNI.so[+17258]
0.04%     libopusV2JNI.so[+16d94]
0.04%     libopusV2JNI.so[+17004]
