Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 2870
Event count: 1196373175

Overhead  Symbol
0.03%     mspace_malloc
0.03%     MterpReturn
0.03%     art::mirror::String::AllocFromStrings(art::Thread*, art::Handle<art::mirror::String>, art::Handle<art::mirror::String>)
0.03%     art::JNI<false>::SetByteArrayRegion(_JNIEnv*, _jbyteArray*, int, int, signed char const*)
0.03%     mterp_op_instance_of
0.03%     art::annotations::GetLineNumFromPC(art::DexFile const*, art::ArtMethod*, unsigned int)
0.03%     art::JNI<false>::PopLocalFrame(_JNIEnv*, _jobject*)
0.03%     art::JNI<false>::IsInstanceOf(_JNIEnv*, _jobject*, _jclass*)
0.03%     art::Object_internalClone(_JNIEnv*, _jobject*)
0.03%     art::ArtMethod::GetProfilingInfo(art::PointerSize)
0.03%     art::gc::Heap::AddFinalizerReference(art::Thread*, art::ObjPtr<art::mirror::Object>*)
0.03%     art::JNI<false>::NewGlobalRef(_JNIEnv*, _jobject*)
0.03%     art::Thread::Unpark()
0.02%     art::gc::Heap::AllocWithNewTLAB(art::Thread*, unsigned long, bool, unsigned long*, unsigned long*, unsigned long*)
0.02%     mterp_op_return_void_no_barrier
0.02%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::SetLengthToUsableSizeVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::SetLengthToUsableSizeVisitor const&)
0.02%     art::JII::GetEnv(_JavaVM*, void**, int)
0.02%     MterpInvokeSuperRange
0.02%     art::StackVisitor::GetDexPc(bool) const
0.02%     mterp_op_iput_object_quick
0.02%     mterp_op_iget_object_helper
0.02%     art::JNI<false>::GetIntArrayElements(_JNIEnv*, _jintArray*, unsigned char*)
0.02%     art::JNI<false>::ReleaseIntArrayElements(_JNIEnv*, _jintArray*, int*, int)
0.02%     art::ObjPtr<art::mirror::PrimitiveArray<int> > art::JNI<false>::DecodeAndCheckArrayType<_jintArray*, int, art::mirror::PrimitiveArray<int> >(art::ScopedObjectAccess&, _jintArray*, char const*, char const*)
0.02%     art::RuntimeCallbacks::MonitorContendedLocking(art::Monitor*)
0.02%     art::gc::space::RegionSpace::Contains(art::mirror::Object const*) const
0.02%     art::NormalizeJniClassDescriptor(char const*)
0.02%     MterpInvokeInterfaceRange
0.02%     MterpDoPackedSwitch
0.02%     art::ObjPtr<art::mirror::Class> art::ClassLinker::DoResolveType<art::ArtMethod*>(art::dex::TypeIndex, art::ArtMethod*)
0.01%     mterp_op_if_ne
0.01%     art::Object_notify(_JNIEnv*, _jobject*)
0.01%     art::ReaderWriterMutex::ExclusiveLock(art::Thread*)
0.01%     MterpInvokeStaticRange
0.01%     art::ReaderWriterMutex::ExclusiveUnlock(art::Thread*)
0.01%     art_quick_alloc_array_resolved32_region_tlab
0.01%     art::InvokeMethod(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jobject*, _jobject*, unsigned long)
0.01%     MterpIGetObj
0.01%     art::ClassLinker::FindResolvedField(art::ObjPtr<art::mirror::Class>, art::ObjPtr<art::mirror::DexCache>, art::ObjPtr<art::mirror::ClassLoader>, unsigned int, bool)
0.01%     art::gc::space::RegionSpace::AllocNewTlab(art::Thread*, unsigned long, unsigned long*)
0.01%     mterp_op_if_nez
0.01%     _ZZN3art12StackVisitor9WalkStackILNS0_16CountTransitionsE0EZNKS_6Thread16GetCurrentMethodEPjbbE4$_76EEvRKT0_PS3_PNS_7ContextENS0_13StackWalkKindEbbEN18LambdaStackVisitor10VisitFrameEv$9179be54b48893a4aa4b2e5c55573bc5
0.01%     art::JNI<false>::NewIntArray(_JNIEnv*, int)
0.00%     MterpInstanceOf
0.00%     mterp_op_packed_switch
0.00%     art::jit::Jit::MaybeDoOnStackReplacement(art::Thread*, art::ArtMethod*, unsigned int, int, art::JValue*)
0.00%     void std::__1::vector<art::TimingLogger::Timing, std::__1::allocator<art::TimingLogger::Timing> >::__push_back_slow_path<art::TimingLogger::Timing>(art::TimingLogger::Timing&&)
0.00%     art::Thread::RequestCheckpoint(art::Closure*)
0.00%     art::RuntimeCallbacks::ThreadParkFinished(bool)
0.00%     art::Unsafe_park(_JNIEnv*, _jobject*, unsigned char, long)
0.00%     art::JavaVMExt::HandleGetEnv(void**, int)
