Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4394
Event count: 4726320969

Overhead  Symbol
0.09%     libopusV2JNI.so[+154c0]
0.09%     libopusV2JNI.so[+14b3c]
0.09%     libopusV2JNI.so[+145a0]
0.09%     libopusV2JNI.so[+16e64]
0.09%     libopusV2JNI.so[+16a70]
0.09%     libopusV2JNI.so[+16934]
0.09%     libopusV2JNI.so[+16fe0]
0.09%     libopusV2JNI.so[+f3d0]
0.09%     libopusV2JNI.so[+13b54]
0.09%     libopusV2JNI.so[+14c9c]
0.09%     libopusV2JNI.so[+172dc]
0.09%     libopusV2JNI.so[+14284]
0.09%     libopusV2JNI.so[+144a8]
0.09%     libopusV2JNI.so[+14aa4]
0.09%     libopusV2JNI.so[+169a4]
0.09%     libopusV2JNI.so[+16f80]
0.09%     libopusV2JNI.so[+134e4]
0.09%     libopusV2JNI.so[+172a4]
0.09%     libopusV2JNI.so[+145b4]
0.09%     libopusV2JNI.so[+145f0]
0.09%     libopusV2JNI.so[+10ef4]
0.09%     libopusV2JNI.so[+140b0]
0.09%     libopusV2JNI.so[+16dc0]
0.08%     libopusV2JNI.so[+1176c]
0.08%     libopusV2JNI.so[+13514]
0.08%     libopusV2JNI.so[+16d00]
0.08%     libopusV2JNI.so[+115d4]
0.08%     libopusV2JNI.so[+16d90]
0.08%     libopusV2JNI.so[+15208]
0.08%     libopusV2JNI.so[+17284]
0.08%     libopusV2JNI.so[+170b8]
0.08%     libopusV2JNI.so[+15f08]
0.08%     libopusV2JNI.so[+16d3c]
0.08%     libopusV2JNI.so[+16fd0]
0.08%     libopusV2JNI.so[+11d9c]
0.08%     libopusV2JNI.so[+15018]
0.08%     libopusV2JNI.so[+13564]
0.08%     libopusV2JNI.so[+16c10]
0.08%     libopusV2JNI.so[+13528]
0.08%     libopusV2JNI.so[+16fa4]
0.08%     libopusV2JNI.so[+afa8]
0.08%     libopusV2JNI.so[+afcc]
0.08%     libopusV2JNI.so[+1249c]
0.08%     libopusV2JNI.so[+115b4]
0.08%     libopusV2JNI.so[+17160]
0.08%     libopusV2JNI.so[+1725c]
0.08%     libopusV2JNI.so[+16c08]
0.08%     libopusV2JNI.so[+170a4]
0.08%     libopusV2JNI.so[+11788]
0.08%     libopusV2JNI.so[+151fc]
0.08%     libopusV2JNI.so[+170e8]
0.08%     libopusV2JNI.so[+de80]
0.08%     libopusV2JNI.so[+131e0]
0.08%     libopusV2JNI.so[+16ddc]
0.08%     libopusV2JNI.so[+14190]
0.08%     libopusV2JNI.so[+15478]
0.08%     libopusV2JNI.so[+17114]
0.08%     libopusV2JNI.so[+1409c]
0.08%     libopusV2JNI.so[+14300]
0.08%     libopusV2JNI.so[+150a4]
0.08%     libopusV2JNI.so[+12498]
0.08%     libopusV2JNI.so[+14bbc]
0.08%     libopusV2JNI.so[+15234]
0.08%     libopusV2JNI.so[+14b54]
0.08%     libopusV2JNI.so[+15138]
0.08%     libopusV2JNI.so[+134fc]
0.08%     libopusV2JNI.so[+17154]
0.08%     libopusV2JNI.so[+1548c]
0.08%     libopusV2JNI.so[+1459c]
0.08%     libopusV2JNI.so[+170f8]
0.08%     libopusV2JNI.so[+172bc]
0.08%     libopusV2JNI.so[+16f94]
0.07%     libopusV2JNI.so[+17170]
0.07%     libopusV2JNI.so[+153c4]
0.07%     libopusV2JNI.so[+af50]
0.07%     libopusV2JNI.so[+16f30]
0.07%     libopusV2JNI.so[+17108]
