Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 5617
Event count: 2463634078

Overhead  Symbol
0.05%     art::JniMethodFastEndWithReference(_jobject*, unsigned int, art::Thread*)
0.05%     mterp_op_return
0.05%     art::Monitor::DoNotify(art::Thread*, art::ObjPtr<art::mirror::Object>, bool)
0.05%     mterp_op_iget_quick
0.05%     art::verifier::PreciseConstHiType::IsPreciseConstantHi() const
0.05%     mterp_op_check_cast
0.05%     art::mirror::Class::GetDirectInterface(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned int)
0.05%     art_quick_alloc_array_resolved32_region_tlab
0.05%     art::Monitor::Wait(art::Thread*, long, int, bool, art::ThreadState)
0.04%     art::RuntimeCallbacks::MonitorWaitFinished(art::Monitor*, bool)
0.04%     mterp_op_if_lez
0.04%     void art::Monitor::Lock<(art::LockReason)0>(art::Thread*)
0.04%     artInstanceOfFromCode
0.04%     art::ObjPtr<art::mirror::PrimitiveArray<signed char> > art::JNI::DecodeAndCheckArrayType<_jbyteArray*, signed char, art::mirror::PrimitiveArray<signed char> >(art::ScopedObjectAccess&, _jbyteArray*, char const*, char const*)
0.04%     art::mirror::PrimitiveArray<unsigned short>::Alloc(art::Thread*, unsigned long)
0.04%     art::JNI::ReleaseByteArrayElements(_JNIEnv*, _jbyteArray*, signed char*, int)
0.04%     void art::Thread::VisitRoots<false>(art::RootVisitor*)
0.04%     art::gc::collector::ConcurrentCopying::SweepArray(art::gc::accounting::AtomicStack<art::mirror::Object>*, bool)
0.04%     art::arm64::Arm64Context::FillCalleeSaves(unsigned char*, art::QuickMethodFrameInfo const&)
0.04%     art::Thread::FromManagedThread(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*)
0.04%     art::InvokeWithJValues(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jmethodID*, jvalue const*)
0.04%     MterpConstString
0.04%     MterpDoPackedSwitch
0.04%     art::CharsetUtils_toUtf8Bytes(_JNIEnv*, _jclass*, _jstring*, int, int)
0.04%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::SetStringCountVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::SetStringCountVisitor const&)
0.04%     art::jit::Jit::CanInvokeCompiledCode(art::ArtMethod*)
0.04%     art::RuntimeCallbacks::MonitorContendedLocked(art::Monitor*)
0.03%     art::ClassLinker::LinkVirtualMethods(art::Thread*, art::Handle<art::mirror::Class>, std::__1::unordered_map<unsigned long, art::ClassLinker::MethodTranslation, std::__1::hash<unsigned long>, std::__1::equal_to<unsigned long>, std::__1::allocator<std::__1::pair<unsigned long const, art::ClassLinker::MethodTranslation> > >*)
0.03%     art::FindMethodID(art::ScopedObjectAccess&, _jclass*, char const*, char const*, bool)
0.03%     mterp_op_and_long_2addr
0.03%     art::JNI::SetIntField(_JNIEnv*, _jobject*, _jfieldID*, int)
0.03%     art::jit::Jit::InvokeVirtualOrInterface(art::ObjPtr<art::mirror::Object>, art::ArtMethod*, unsigned int, art::ArtMethod*)
0.03%     bool art::interpreter::DoCall<true, false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)
0.03%     mterp_op_move_result
0.03%     art::mirror::Object* art::gc::Heap::AllocLargeObject<false, art::mirror::SetLengthVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>*, unsigned long, art::mirror::SetLengthVisitor const&)
0.03%     art::JNI::NewDirectByteBuffer(_JNIEnv*, void*, long)
0.03%     art::ClassLinker::FindResolvedMethod(art::ObjPtr<art::mirror::Class>, art::ObjPtr<art::mirror::DexCache>, art::ObjPtr<art::mirror::ClassLoader>, unsigned int)
0.03%     MterpInvokeVirtual
0.03%     mterp_op_goto
0.02%     mterp_op_const_wide_32
0.02%     art::VMRuntime_newUnpaddedArray(_JNIEnv*, _jobject*, _jclass*, int)
0.02%     art_quick_aput_obj
0.02%     art::ComputeGenericJniFrameSize::WalkHeader(art::BuildNativeCallFrameStateMachine<art::ComputeNativeCallFrameSize>*)
0.02%     art::interpreter::CheckStackOverflow(art::Thread*, unsigned long)
0.02%     artAllocObjectFromCodeInitializedRegionTLAB
0.02%     art::RuntimeCallbacks::ThreadParkFinished(bool)
0.02%     mterp_op_if_eqz
0.02%     art::JNI::ReleaseStringUTFChars(_JNIEnv*, _jstring*, char const*)
0.02%     MterpInvokeInterfaceRange
0.02%     art::Object_notify(_JNIEnv*, _jobject*)
0.02%     mterp_op_xor_long_2addr
0.02%     art::JNI::GetIntArrayElements(_JNIEnv*, _jintArray*, unsigned char*)
0.02%     art::JNI::GetIntField(_JNIEnv*, _jobject*, _jfieldID*)
0.02%     mterp_op_const_4
0.02%     art::DexReferenceCollection<unsigned short, art::ScopedArenaAllocatorAdapter>::AddReference(art::DexFile const*, unsigned short)
0.02%     art::jit::JitCodeCache::ContainsPc(void const*) const
0.02%     mterp_op_add_int_lit8
0.02%     MterpIputObjectQuick
0.02%     art::JavaVMExt::DecodeGlobal(void*)
0.02%     mterp_op_sub_long_2addr
0.02%     MterpInvokeDirectRange
0.02%     artAGetObjectFromMterp
0.02%     art::JNI::GetStringLength(_JNIEnv*, _jstring*)
0.02%     mterp_op_if_lt
0.01%     bool art::interpreter::DoFieldGet<(art::FindFieldType)21, (art::Primitive::Type)0, true, false>(art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short)
0.01%     art::Thread::AssertNoPendingException() const
0.01%     art::ConditionVariable::WaitHoldingLocks(art::Thread*)
0.01%     mterp_op_packed_switch
0.01%     art::JNI::ExceptionCheck(_JNIEnv*)
0.01%     art::JNI::SetFloatArrayRegion(_JNIEnv*, _jfloatArray*, int, int, float const*)
0.01%     art::JNI::SetObjectField(_JNIEnv*, _jobject*, _jfieldID*, _jobject*)
0.01%     MterpInvokeSuper
0.01%     art::FetchStackTraceVisitor::VisitFrame()
0.01%     mterp_op_if_ge
0.01%     art::ProfilingInfo::Create(art::Thread*, art::ArtMethod*, bool)
0.01%     MterpIPutU64
0.01%     mterp_op_sget_object
0.01%     bool art::hiddenapi::ShouldDenyAccessToMember<art::ArtMethod>(art::ArtMethod*, std::__1::function<art::hiddenapi::AccessContext ()> const&, art::hiddenapi::AccessMethod)
0.01%     mterp_op_iput_wide_quick
0.01%     mterp_op_aget_wide
0.01%     art::gc::Heap::TraceHeapSize(unsigned long)
0.01%     art::mirror::Object* art::gc::Heap::AllocObjectWithAllocator<true, true, art::mirror::CopyObjectVisitor>(art::Thread*, art::ObjPtr<art::mirror::Class>, unsigned long, art::gc::AllocatorType, art::mirror::CopyObjectVisitor const&)
0.01%     mterp_op_if_gtz
0.01%     art::mirror::String::AllocFromUtf16(art::Thread*, int, unsigned short const*)
0.01%     art::JNI::GetByteArrayElements(_JNIEnv*, _jbyteArray*, unsigned char*)
0.01%     art::gc::Heap::AllocWithNewTLAB(art::Thread*, unsigned long, bool, unsigned long*, unsigned long*, unsigned long*)
0.01%     art::gc::space::Space::IsAllocSpace() const
0.01%     art::Monitor::GetHashCode()
0.01%     mterp_op_sub_int_2addr
0.01%     bool art::interpreter::DoCall<false, true>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)
0.01%     MterpProfileActive
0.01%     art::JNI::GetLongArrayRegion(_JNIEnv*, _jlongArray*, int, int, long*)
0.01%     art_quick_alloc_array_resolved8_region_tlab
0.01%     mterp_op_iget_object_helper
0.01%     mterp_op_iget_boolean
0.01%     art::JNIEnvExt::GetEnvHandler(art::JavaVMExt*, void**, int)
0.01%     art::JniMethodEndWithReference(_jobject*, unsigned int, art::Thread*)
0.01%     art::ConditionVariable::Wait(art::Thread*)
0.01%     mterp_op_iput_quick
0.01%     art::LockWord::FromThinLockId(unsigned int, unsigned int, unsigned int)
0.01%     mterp_op_const_wide_16
0.01%     MterpThreadFenceForConstructor
0.01%     MterpInstanceOf
0.01%     mterp_op_return_object
