Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 4270
Event count: 4689998799

Overhead  Symbol
0.02%     libopusV2JNI.so[+12da0]
0.02%     libopusV2JNI.so[+13540]
0.02%     libopusV2JNI.so[+13834]
0.02%     libopusV2JNI.so[+13c18]
0.02%     libopusV2JNI.so[+fa98]
0.02%     libopusV2JNI.so[+142c0]
0.02%     libopusV2JNI.so[+13628]
0.02%     libopusV2JNI.so[+16b60]
0.02%     libopusV2JNI.so[+dec4]
0.02%     libopusV2JNI.so[+14b9c]
0.02%     libopusV2JNI.so[+11408]
0.02%     libopusV2JNI.so[+df00]
0.02%     libopusV2JNI.so[+11dd8]
0.02%     libopusV2JNI.so[+aff8]
0.02%     libopusV2JNI.so[+17204]
0.02%     libopusV2JNI.so[+10f04]
0.02%     libopusV2JNI.so[+f768]
0.02%     libopusV2JNI.so[+16940]
0.02%     libopusV2JNI.so[+14c90]
0.02%     libopusV2JNI.so[+14e30]
0.02%     libopusV2JNI.so[+15854]
0.02%     libopusV2JNI.so[+1725c]
0.02%     libopusV2JNI.so[+16c80]
0.02%     libopusV2JNI.so[+14b30]
0.02%     libopusV2JNI.so[+16e14]
0.02%     libopusV2JNI.so[+16c4c]
0.02%     libopusV2JNI.so[+13ad8]
0.02%     libopusV2JNI.so[+157c8]
0.02%     libopusV2JNI.so[+11b60]
0.02%     libopusV2JNI.so[+1721c]
0.02%     libopusV2JNI.so[+11594]
0.02%     libopusV2JNI.so[+14c60]
0.02%     libopusV2JNI.so[+aec0]
0.02%     libopusV2JNI.so[+169f8]
0.02%     libopusV2JNI.so[+15b98]
0.02%     libopusV2JNI.so[+14ba4]
0.02%     libopusV2JNI.so[+b114]
0.02%     libopusV2JNI.so[+f7b8]
0.02%     libopusV2JNI.so[+150f4]
0.02%     libopusV2JNI.so[+b000]
0.02%     libopusV2JNI.so[+131e0]
0.02%     libopusV2JNI.so[+16008]
0.02%     libopusV2JNI.so[+15a8c]
0.02%     libopusV2JNI.so[+13264]
0.02%     libopusV2JNI.so[+122ac]
0.02%     libopusV2JNI.so[+b040]
0.02%     libopusV2JNI.so[+14ac4]
0.02%     libopusV2JNI.so[+13fd4]
0.02%     libopusV2JNI.so[+132d0]
0.02%     libopusV2JNI.so[+1172c]
0.02%     libopusV2JNI.so[+12aec]
0.02%     libopusV2JNI.so[+13748]
0.02%     libopusV2JNI.so[+12300]
0.02%     libopusV2JNI.so[+152d0]
0.02%     libopusV2JNI.so[+b160]
0.02%     libopusV2JNI.so[+137c8]
0.02%     libopusV2JNI.so[+af78]
0.02%     libopusV2JNI.so[+166ec]
0.02%     libopusV2JNI.so[+1407c]
0.02%     libopusV2JNI.so[+af98]
0.02%     libopusV2JNI.so[+c3bc]
0.02%     libopusV2JNI.so[+e0b4]
0.02%     libopusV2JNI.so[+14560]
0.02%     libopusV2JNI.so[+16048]
0.02%     libopusV2JNI.so[+17080]
0.02%     Java_androidx_media3_decoder_opus_OpusDecoder_opusDecode
0.02%     libopusV2JNI.so[+af88]
0.02%     libopusV2JNI.so[+12168]
0.02%     libopusV2JNI.so[+16004]
0.02%     libopusV2JNI.so[+b8b8]
0.02%     libopusV2JNI.so[+15454]
0.02%     libopusV2JNI.so[+162c0]
0.02%     libopusV2JNI.so[+16500]
0.02%     libopusV2JNI.so[+1596c]
0.02%     libopusV2JNI.so[+11404]
0.02%     libopusV2JNI.so[+11424]
0.02%     libopusV2JNI.so[+16664]
0.02%     libopusV2JNI.so[+12af4]
0.02%     libopusV2JNI.so[+14280]
0.02%     libopusV2JNI.so[+14554]
0.02%     libopusV2JNI.so[+b864]
0.02%     libopusV2JNI.so[+115ec]
0.02%     libopusV2JNI.so[+14124]
0.02%     libopusV2JNI.so[+151dc]
0.02%     libopusV2JNI.so[+14418]
0.02%     libopusV2JNI.so[+166cc]
0.02%     libopusV2JNI.so[+14564]
0.02%     libopusV2JNI.so[+13f34]
0.02%     libopusV2JNI.so[+122a8]
0.02%     libopusV2JNI.so[+161b4]
0.02%     libopusV2JNI.so[+12cac]
0.02%     libopusV2JNI.so[+ded8]
0.02%     libopusV2JNI.so[+b7b0]
0.02%     libopusV2JNI.so[+169d0]
0.02%     libopusV2JNI.so[+da00]
0.02%     libopusV2JNI.so[+120f4]
0.02%     libopusV2JNI.so[+12fc4]
0.02%     libopusV2JNI.so[+16f9c]
0.02%     libopusV2JNI.so[+13b7c]
0.02%     libopusV2JNI.so[+161c8]
0.02%     libopusV2JNI.so[+ae80]
0.02%     libopusV2JNI.so[+ae84]
0.02%     libopusV2JNI.so[+e22c]
0.02%     libopusV2JNI.so[+159e8]
0.02%     libopusV2JNI.so[+f7c0]
0.02%     libopusV2JNI.so[+132d4]
0.02%     libopusV2JNI.so[+159dc]
0.02%     libopusV2JNI.so[+cdb0]
0.02%     libopusV2JNI.so[+14118]
0.02%     libopusV2JNI.so[+150cc]
0.02%     libopusV2JNI.so[+15aa0]
0.02%     libopusV2JNI.so[+134e8]
0.02%     libopusV2JNI.so[+1531c]
0.02%     libopusV2JNI.so[+122e0]
0.02%     libopusV2JNI.so[+e3e8]
0.02%     libopusV2JNI.so[+15048]
0.02%     libopusV2JNI.so[+16764]
0.02%     libopusV2JNI.so[+1618c]
0.02%     libopusV2JNI.so[+1323c]
0.02%     libopusV2JNI.so[+11640]
0.02%     libopusV2JNI.so[+13b2c]
0.02%     libopusV2JNI.so[+15498]
0.02%     libopusV2JNI.so[+17094]
0.02%     libopusV2JNI.so[+11510]
0.02%     libopusV2JNI.so[+c3c4]
0.02%     libopusV2JNI.so[+13b00]
0.02%     libopusV2JNI.so[+143d0]
0.02%     libopusV2JNI.so[+14514]
0.02%     libopusV2JNI.so[+14a5c]
0.02%     libopusV2JNI.so[+12af8]
0.02%     libopusV2JNI.so[+16a58]
0.02%     libopusV2JNI.so[+14a94]
0.02%     libopusV2JNI.so[+13a80]
0.02%     libopusV2JNI.so[+16538]
0.02%     libopusV2JNI.so[+152cc]
0.02%     libopusV2JNI.so[+117b4]
0.02%     libopusV2JNI.so[+15ac8]
0.02%     libopusV2JNI.so[+13414]
0.02%     libopusV2JNI.so[+15f0c]
0.02%     libopusV2JNI.so[+f3d8]
0.02%     libopusV2JNI.so[+15d0c]
0.02%     libopusV2JNI.so[+bd38]
0.02%     libopusV2JNI.so[+16f80]
0.02%     libopusV2JNI.so[+15370]
0.02%     libopusV2JNI.so[+11dbc]
0.02%     libopusV2JNI.so[+12c44]
0.02%     libopusV2JNI.so[+f794]
0.02%     libopusV2JNI.so[+15b9c]
0.02%     libopusV2JNI.so[+17180]
0.02%     libopusV2JNI.so[+13a8c]
0.02%     libopusV2JNI.so[+13194]
0.02%     libopusV2JNI.so[+145b8]
0.02%     libopusV2JNI.so[+12c2c]
0.02%     libopusV2JNI.so[+16c8c]
0.02%     libopusV2JNI.so[+15310]
0.02%     libopusV2JNI.so[+13ae8]
0.02%     libopusV2JNI.so[+119f0]
0.02%     libopusV2JNI.so[+136ec]
0.02%     libopusV2JNI.so[+134e4]
0.02%     libopusV2JNI.so[+142fc]
0.02%     libopusV2JNI.so[+140ac]
0.02%     libopusV2JNI.so[+114d8]
0.02%     libopusV2JNI.so[+14df8]
0.02%     libopusV2JNI.so[+170b4]
0.02%     libopusV2JNI.so[+13e34]
0.02%     libopusV2JNI.so[+12bc8]
0.02%     libopusV2JNI.so[+13870]
0.02%     libopusV2JNI.so[+f700]
0.02%     libopusV2JNI.so[+12ffc]
0.02%     libopusV2JNI.so[+11d74]
0.02%     libopusV2JNI.so[+13a20]
0.02%     libopusV2JNI.so[+12380]
0.02%     libopusV2JNI.so[+13728]
0.02%     libopusV2JNI.so[+137dc]
0.02%     libopusV2JNI.so[+169ec]
0.02%     libopusV2JNI.so[+14350]
0.02%     libopusV2JNI.so[+136c8]
0.02%     libopusV2JNI.so[+af74]
0.02%     libopusV2JNI.so[+135b0]
0.02%     libopusV2JNI.so[+16ff4]
0.02%     libopusV2JNI.so[+1662c]
0.02%     libopusV2JNI.so[+168d8]
0.02%     libopusV2JNI.so[+154bc]
0.02%     libopusV2JNI.so[+142f4]
0.02%     libopusV2JNI.so[+1709c]
0.02%     libopusV2JNI.so[+11580]
0.02%     libopusV2JNI.so[+12120]
0.02%     libopusV2JNI.so[+14a70]
0.01%     libopusV2JNI.so[+152e4]
0.00%     libopusV2JNI.so[+e00c]
